MSSubClass,MSZoning,LotArea,Utilities,Neighborhood,OverallCond,RoofMatl,Exterior1st,ExterCond,Foundation,TotalBsmtSF,CentralAir,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,PavedDrive,SaleType,SalePrice,Age
90,RL,10530,AllPub,Mitchel,5,CompShg,Plywood,TA,CBlock,975,Y,1004,1,0,2,1,4,504,Y,WD,135000,29
20,RL,7875,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,1237,Y,1253,2,0,3,1,6,402,Y,WD,176000,12
60,RL,7153,AllPub,SawyerW,5,CompShg,VinylSd,Gd,PConc,761,Y,1603,2,1,3,1,7,484,Y,WD,175900,14
20,RL,16285,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1413,Y,1430,2,0,3,1,6,605,Y,WD,187100,8
85,RL,9101,AllPub,Mitchel,6,CompShg,Plywood,Gd,PConc,1097,Y,1110,1,0,1,1,4,602,Y,WD,165500,31
75,RM,6300,AllPub,OldTown,6,CompShg,Wd Sdng,TA,CBlock,742,Y,1484,2,0,3,1,9,0,Y,WD,128000,94
20,RL,9790,AllPub,NWAmes,5,CompShg,BrkFace,TA,CBlock,1372,Y,1342,2,0,3,1,7,457,Y,WD,161500,42
50,RM,10800,AllPub,OldTown,6,CompShg,MetalSd,Gd,PConc,686,Y,1652,2,0,4,1,7,416,Y,WD,139000,95
60,RL,10142,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,956,Y,2084,2,1,4,1,8,618,Y,WD,233000,6
20,RM,6000,AllPub,OldTown,7,CompShg,MetalSd,TA,CBlock,901,Y,901,1,0,2,1,4,281,Y,WD,107900,54
60,RL,12205,AllPub,ClearCr,8,CompShg,HdBoard,TA,CBlock,832,Y,2087,2,1,5,1,9,444,Y,WD,187500,41
120,RL,3182,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1145,Y,1145,2,0,2,1,5,397,Y,WD,160200,4
80,RL,11333,AllPub,Mitchel,5,CompShg,HdBoard,TA,PConc,1029,Y,1062,1,0,3,1,5,539,Y,WD,146800,31
60,RL,9920,AllPub,NoRidge,5,CompShg,MetalSd,TA,PConc,1117,Y,2013,2,1,3,1,8,455,Y,WD,269790,11
20,RL,9158,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1496,Y,1496,2,0,3,1,7,474,Y,New,225000,0
60,RL,10832,AllPub,Gilbert,5,CompShg,MetalSd,TA,PConc,712,Y,1895,2,1,3,1,7,409,Y,WD,194500,14
60,RL,8400,AllPub,SawyerW,6,CompShg,HdBoard,TA,CBlock,650,Y,1564,2,1,3,1,7,476,Y,WD,171000,30
20,RL,8197,AllPub,Sawyer,5,CompShg,Plywood,TA,CBlock,660,Y,1285,1,1,3,1,7,528,Y,WD,143500,30
20,RL,7677,AllPub,NAmes,5,CompShg,VinylSd,TA,CBlock,773,Y,773,1,0,2,1,4,240,Y,WD,110000,55
60,RL,13518,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1926,Y,3140,3,1,4,1,11,820,Y,New,485000,1
50,RL,7200,AllPub,SWISU,7,CompShg,Wd Sdng,TA,BrkTil,731,Y,1768,1,1,3,1,7,240,Y,WD,175000,70
60,RL,12798,AllPub,ClearCr,5,CompShg,VinylSd,TA,PConc,616,Y,1688,2,1,4,1,8,603,Y,WD,200000,11
30,RM,4800,AllPub,IDOTRR,7,CompShg,MetalSd,TA,CBlock,1196,Y,1196,1,0,2,1,5,440,Y,WD,109900,91
60,RL,8199,AllPub,CollgCr,5,CompShg,WdShing,TA,PConc,728,Y,1456,2,1,3,1,7,410,Y,WD,189000,3
60,RL,13891,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1734,Y,2822,3,1,4,1,12,1020,Y,New,582933,1
20,RL,9000,AllPub,NAmes,5,CompShg,Wd Sdng,TA,CBlock,936,Y,1128,1,0,2,1,5,286,Y,WD,118000,52
20,RL,12274,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1417,Y,1428,2,0,3,1,6,554,Y,New,227680,0
80,RL,9750,AllPub,NAmes,5,CompShg,VinylSd,TA,PConc,980,Y,980,2,0,3,1,6,384,Y,WD,135500,39
70,RL,21384,AllPub,BrkSide,6,CompShg,Wd Sdng,TA,CBlock,1324,Y,1576,1,1,3,1,6,528,Y,WD,223500,86
80,RL,13400,AllPub,NAmes,5,CompShg,VinylSd,TA,CBlock,1024,Y,1086,1,0,3,1,6,484,Y,WD,159950,40
75,RM,8100,AllPub,OldTown,5,CompShg,AsbShng,TA,PConc,849,N,2138,2,0,2,3,11,360,N,WD,106000,111
20,RL,10140,AllPub,NWAmes,6,CompShg,HdBoard,TA,CBlock,1040,Y,1309,1,1,3,1,5,484,Y,WD,181000,32
120,RM,4438,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,4,420,Y,ConLD,144500,4
20,C (all),8712,AllPub,IDOTRR,5,CompShg,Wd Sdng,TA,CBlock,540,N,1044,1,0,2,1,4,504,N,WD,55993,58
20,RL,9750,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,1442,Y,1442,1,1,4,1,7,301,Y,COD,157900,49
50,RL,8248,AllPub,Edwards,7,CompShg,Stucco,TA,BrkTil,686,Y,1250,1,1,3,1,7,280,P,WD,116000,88
20,RL,12137,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1649,Y,1661,2,0,3,1,6,598,Y,WD,224900,12
20,RL,11425,AllPub,NAmes,6,CompShg,BrkFace,TA,CBlock,1008,Y,1008,1,0,2,1,4,275,Y,WD,137000,52
20,RL,13265,AllPub,Mitchel,5,CompShg,CemntBd,TA,PConc,1568,Y,1689,2,0,3,1,7,857,Y,WD,271000,6
80,RL,8816,AllPub,ClearCr,7,CompShg,HdBoard,TA,CBlock,1010,Y,1052,1,0,3,1,6,440,Y,WD,155000,39
120,RL,6371,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1358,Y,1358,2,0,2,1,6,484,Y,New,224000,1
60,RL,7226,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,798,Y,1640,2,1,3,1,6,595,Y,WD,183000,5
20,RM,6000,AllPub,OldTown,4,CompShg,MetalSd,TA,CBlock,936,N,936,1,0,2,1,4,576,Y,WD,93000,56
60,RL,12394,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,847,Y,1733,2,1,3,1,7,433,Y,WD,225000,4
50,RL,9900,AllPub,SWISU,7,CompShg,VinylSd,TA,BrkTil,778,Y,1489,2,0,3,1,7,240,Y,WD,139500,69
20,FV,11216,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1489,Y,1489,2,0,3,1,7,776,Y,New,232600,0
20,RL,14803,AllPub,NridgHt,5,CompShg,CemntBd,TA,PConc,2078,Y,2084,2,0,2,1,7,1220,Y,New,385000,1
45,RM,6130,AllPub,BrkSide,6,CompShg,MetalSd,TA,BrkTil,784,Y,784,1,0,2,1,5,0,Y,WD,109500,84
20,RL,8529,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1454,Y,1434,2,0,3,1,6,527,Y,WD,189000,8
60,RL,28698,AllPub,ClearCr,5,Tar&Grv,Plywood,TA,PConc,1013,Y,2126,2,1,3,1,7,538,Y,WD,185000,42
160,FV,2544,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,600,Y,1223,2,1,2,1,4,480,Y,WD,147400,1
20,RL,11900,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,1392,Y,1392,1,1,3,1,6,458,Y,WD,166000,51
160,FV,3180,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,600,Y,1200,2,1,2,1,4,480,Y,WD,151000,1
60,RL,9548,AllPub,CollgCr,6,CompShg,VinylSd,TA,PConc,941,Y,1829,2,1,3,1,7,613,Y,WD,237000,7
20,RL,10004,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,1516,Y,1516,1,1,3,1,6,472,Y,WD,167000,45
20,RL,7875,AllPub,NAmes,6,CompShg,VinylSd,TA,CBlock,1144,Y,1144,1,0,3,1,6,456,Y,WD,139950,47
20,RL,9600,AllPub,Sawyer,7,CompShg,VinylSd,TA,CBlock,1067,Y,1067,2,0,2,1,4,436,Y,WD,128000,60
30,RM,8100,AllPub,OldTown,6,CompShg,VinylSd,TA,BrkTil,1559,Y,1559,1,0,2,1,5,812,Y,COD,153500,59
160,RM,1680,AllPub,BrDale,5,CompShg,HdBoard,TA,CBlock,483,Y,987,1,1,2,1,5,264,Y,WD,100000,35
20,RL,9525,AllPub,CollgCr,6,CompShg,VinylSd,TA,PConc,1099,Y,1099,1,1,3,1,6,352,Y,WD,144000,13
50,RL,11767,AllPub,Edwards,6,CompShg,MetalSd,TA,CBlock,768,Y,1200,1,0,3,1,6,240,Y,WD,130500,62
70,RH,12155,AllPub,SWISU,8,CompShg,Wd Sdng,TA,BrkTil,672,N,1482,2,0,4,1,7,400,P,WD,140000,83
70,RM,10440,AllPub,OldTown,8,CompShg,MetalSd,TA,PConc,650,Y,1539,2,0,3,1,8,686,P,WD,157500,104
80,RL,9020,AllPub,NAmes,7,CompShg,HdBoard,TA,CBlock,1127,Y,1165,1,1,3,1,6,490,Y,WD,174900,42
90,RL,8000,AllPub,NAmes,4,CompShg,BrkFace,TA,CBlock,1800,N,1800,2,0,6,2,10,0,Y,WD,141000,46
50,RM,12665,AllPub,OldTown,8,CompShg,Wd Sdng,TA,BrkTil,876,Y,1416,1,1,4,1,7,720,Y,WD,153900,93
85,RL,16647,AllPub,Sawyer,5,CompShg,HdBoard,TA,CBlock,1390,Y,1701,2,0,3,1,6,611,Y,WD,171000,32
60,RL,9317,AllPub,SawyerW,5,CompShg,HdBoard,TA,PConc,740,Y,1775,2,1,3,1,7,425,Y,WD,213000,16
20,RL,15523,AllPub,CollgCr,6,CompShg,HdBoard,TA,CBlock,864,Y,864,1,0,3,1,5,338,Y,WD,133500,37
50,RL,45600,AllPub,ClearCr,8,CompShg,Wd Sdng,TA,BrkTil,907,Y,2358,3,0,5,1,10,360,Y,WD,240000,100
80,RL,9600,AllPub,Veenker,7,CompShg,Plywood,Gd,CBlock,528,Y,1855,2,1,3,1,7,512,Y,WD,187000,31
120,RM,4435,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,848,Y,848,1,0,1,1,3,420,Y,WD,131500,4
120,RL,3196,AllPub,Blmngtn,5,CompShg,VinylSd,TA,PConc,1273,Y,1456,2,0,2,1,7,400,Y,WD,215000,3
75,RL,7128,AllPub,Crawfor,5,CompShg,MetalSd,Gd,CBlock,918,Y,1646,2,0,4,1,7,240,Y,WD,164000,66
80,RL,12095,AllPub,NAmes,6,CompShg,MetalSd,Gd,CBlock,1127,Y,1445,1,1,3,1,7,645,Y,WD,158000,45
20,RL,17920,AllPub,Sawyer,4,CompShg,Wd Sdng,TA,CBlock,1763,Y,1779,1,1,3,1,6,454,Y,WD,170000,51
20,RL,6897,AllPub,Sawyer,8,CompShg,HdBoard,Gd,CBlock,1040,Y,1040,1,1,3,1,6,260,Y,WD,127000,48
80,RL,10970,AllPub,CollgCr,6,CompShg,Plywood,TA,CBlock,940,Y,1026,1,0,3,1,5,576,Y,WD,147000,30
60,RL,8125,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,702,Y,1481,2,1,3,1,6,343,Y,WD,174000,15
20,RL,10400,AllPub,NWAmes,5,CompShg,HdBoard,TA,CBlock,1090,Y,1370,2,0,3,1,6,479,Y,WD,152000,33
60,RL,11029,AllPub,NWAmes,7,CompShg,HdBoard,TA,CBlock,1054,Y,2654,2,1,4,1,9,619,Y,WD,250000,38
50,RL,7642,AllPub,Crawfor,8,CompShg,Wd Sdng,TA,BrkTil,912,Y,1426,1,1,3,1,7,216,Y,WD,189950,89
190,RL,11625,AllPub,Sawyer,4,CompShg,Plywood,TA,PConc,1039,Y,1039,1,1,3,1,6,504,Y,WD,131500,45
20,RL,9672,AllPub,SawyerW,5,CompShg,HdBoard,TA,PConc,1040,Y,1097,2,0,3,1,6,480,Y,WD,152000,26
20,RL,7931,AllPub,NAmes,5,CompShg,BrkFace,TA,CBlock,1148,Y,1148,1,0,3,1,6,672,Y,WD,132500,50
20,FV,8640,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1372,Y,1372,2,0,3,1,6,529,Y,New,250580,1
20,RL,8750,AllPub,NAmes,6,CompShg,MetalSd,TA,CBlock,1002,Y,1002,1,0,3,1,5,902,Y,WD,148500,39
20,RL,10656,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1638,Y,1646,2,0,3,1,6,870,Y,New,248900,1
20,RL,6970,AllPub,Sawyer,5,CompShg,VinylSd,TA,CBlock,1040,Y,1120,1,1,3,1,5,544,Y,WD,129000,46
60,RL,14762,AllPub,Gilbert,6,CompShg,Plywood,TA,Slab,0,Y,2320,2,0,2,1,7,672,P,WD,169000,58
60,RL,9938,AllPub,SawyerW,5,CompShg,MetalSd,TA,PConc,1050,Y,1949,2,1,3,1,8,574,Y,WD,236000,17
20,RL,6600,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,894,N,894,1,0,2,1,5,308,Y,WD,109500,47
60,RL,8750,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,804,Y,1682,2,1,3,1,7,523,Y,WD,200500,12
20,RL,8892,AllPub,NAmes,7,CompShg,WdShing,TA,Stone,105,Y,910,1,0,3,1,5,414,Y,WD,116000,55
40,RL,12144,AllPub,NAmes,7,CompShg,HdBoard,TA,CBlock,832,Y,1268,1,0,3,1,6,288,Y,WD,133000,60
50,RM,5720,AllPub,OldTown,6,CompShg,Wd Sdng,TA,CBlock,676,Y,1131,1,1,3,1,5,200,Y,WD,66500,68
60,FV,9000,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1184,Y,2610,2,1,4,1,11,550,Y,New,303477,0
20,RL,25286,AllPub,Mitchel,5,CompShg,HdBoard,TA,PConc,1064,Y,1040,1,0,3,1,5,648,Y,WD,132250,44
60,RL,8834,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1462,Y,2224,2,1,4,1,10,738,Y,WD,350000,5
85,RL,11782,AllPub,Sawyer,7,CompShg,HdBoard,TA,CBlock,1109,Y,1155,1,0,3,1,6,576,Y,WD,148000,49
20,RL,7000,AllPub,CollgCr,8,CompShg,VinylSd,Gd,CBlock,864,Y,864,1,0,3,1,6,336,Y,WD,136500,31
20,RL,7024,AllPub,Edwards,5,CompShg,VinylSd,TA,PConc,1090,Y,1090,1,1,2,1,5,450,Y,WD,157000,2
50,RL,13758,AllPub,Timber,5,CompShg,HdBoard,Gd,CBlock,1156,Y,1717,2,1,3,1,7,400,Y,WD,187500,17
60,RL,9636,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,808,Y,1593,2,1,3,1,7,389,Y,WD,178000,17
75,RL,6204,AllPub,SWISU,5,CompShg,Wd Sdng,TA,PConc,795,N,2230,1,0,5,1,10,440,Y,WD,118500,94
20,RL,7150,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,892,Y,892,1,0,3,1,5,288,Y,WD,100000,42
120,FV,5119,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,1698,Y,1709,2,0,2,1,5,506,Y,CWD,328900,9
90,RL,8393,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1626,Y,1712,2,0,4,2,8,588,Y,WD,145000,47
50,RL,16466,AllPub,Edwards,7,CompShg,MetalSd,Gd,PConc,816,Y,1393,1,1,3,1,8,300,Y,WD,135500,53
20,RL,15865,AllPub,NAmes,6,Tar&Grv,Wd Sdng,Gd,PConc,2217,Y,2217,2,0,4,1,8,621,Y,WD,268000,37
20,RL,12160,AllPub,NAmes,4,CompShg,Wd Sdng,TA,CBlock,1505,Y,1505,1,0,2,1,6,505,Y,WD,149500,56
50,RL,8064,AllPub,NAmes,7,CompShg,MetalSd,Gd,CBlock,672,Y,924,1,0,3,1,6,576,Y,WD,122900,58
60,RL,11184,AllPub,Sawyer,5,CompShg,HdBoard,TA,CBlock,918,Y,1683,2,1,3,1,7,440,Y,WD,172500,31
20,RL,8414,AllPub,Sawyer,8,CompShg,HdBoard,TA,CBlock,1059,Y,1068,1,0,3,1,6,264,Y,WD,154500,43
20,RL,13284,AllPub,Sawyer,5,CompShg,Wd Sdng,TA,PConc,1383,Y,1383,1,0,3,1,6,354,Y,WD,165000,54
90,RL,7018,AllPub,SawyerW,5,CompShg,Plywood,TA,Slab,0,Y,1535,2,0,4,2,8,400,Y,WD,118858,30
60,RL,7056,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,780,Y,1796,1,1,4,1,8,483,Y,WD,140000,45
30,RM,8765,AllPub,IDOTRR,6,CompShg,Wd Sdng,TA,BrkTil,951,N,951,1,0,2,1,6,327,Y,WD,106500,70
90,RL,7018,AllPub,SawyerW,5,CompShg,Plywood,TA,Slab,0,Y,2240,2,0,6,2,12,528,Y,WD,142953,30
20,RL,12919,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,2330,Y,2364,2,1,2,1,11,820,Y,New,611657,1
20,RL,6993,AllPub,Sawyer,7,CompShg,HdBoard,TA,CBlock,912,Y,1236,1,0,3,1,6,288,Y,WD,135000,45
20,RL,7340,AllPub,NAmes,6,CompShg,HdBoard,TA,CBlock,858,Y,858,1,0,2,1,4,684,Y,WD,110000,36
20,RL,8712,AllPub,NAmes,7,CompShg,MetalSd,Gd,CBlock,992,Y,1306,1,0,2,1,5,756,Y,WD,153000,52
60,RL,7875,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,783,Y,1509,2,1,3,1,8,393,Y,WD,180000,3
20,RL,14859,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,1670,Y,1670,2,0,3,1,7,690,Y,New,240000,0
20,RL,6173,AllPub,Sawyer,6,CompShg,HdBoard,TA,CBlock,876,Y,902,1,0,3,1,6,288,Y,WD,125500,40
20,RL,9920,AllPub,NAmes,5,CompShg,HdBoard,TA,CBlock,1056,Y,1063,1,0,3,1,6,280,Y,WD,128000,56
20,RL,13501,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1623,Y,1636,2,0,3,1,8,865,Y,WD,255000,1
50,RL,11500,AllPub,Crawfor,7,CompShg,BrkFace,TA,CBlock,1017,Y,2057,1,1,3,1,6,180,Y,WD,250000,70
20,RL,8885,AllPub,Mitchel,5,CompShg,HdBoard,TA,CBlock,864,Y,902,1,0,2,1,5,484,Y,WD,131000,23
60,RL,12589,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,742,Y,1484,2,1,3,1,8,390,Y,WD,174000,4
90,RL,11600,AllPub,NAmes,5,CompShg,MetalSd,TA,CBlock,1105,Y,2274,2,0,5,2,12,480,Y,WD,154300,50
20,RL,9286,AllPub,CollgCr,7,CompShg,HdBoard,TA,CBlock,1268,Y,1268,1,1,3,1,5,252,Y,WD,143500,32
30,RM,6120,AllPub,BrkSide,7,CompShg,MetalSd,TA,BrkTil,768,N,1015,1,0,3,1,6,450,Y,WD,88000,81
90,RH,6270,AllPub,Crawfor,6,CompShg,MetalSd,TA,CBlock,1001,N,2002,2,0,4,2,8,871,Y,WD,145000,58
160,FV,3000,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,612,Y,1224,2,1,2,1,4,528,Y,New,173733,0
160,RM,2001,AllPub,MeadowV,5,CompShg,CemntBd,TA,CBlock,546,Y,1092,1,1,3,1,6,286,Y,WD,75000,37
20,C (all),9000,AllPub,IDOTRR,3,CompShg,AsbShng,TA,CBlock,480,N,480,0,0,1,1,4,308,Y,WD,35311,57
20,RL,17140,AllPub,Edwards,6,CompShg,VinylSd,TA,CBlock,1134,Y,1229,1,0,3,1,6,284,Y,WD,135000,53
60,RL,13125,AllPub,SawyerW,5,CompShg,HdBoard,TA,PConc,1104,Y,2127,2,1,4,1,8,833,Y,WD,238000,16
20,RL,11029,AllPub,NAmes,8,CompShg,MetalSd,TA,CBlock,1184,Y,1414,1,0,3,1,6,601,Y,WD,176500,50
60,RL,8462,AllPub,SawyerW,5,CompShg,HdBoard,Gd,PConc,928,Y,1721,2,1,3,1,7,471,Y,WD,201000,13
90,RL,8777,AllPub,Edwards,7,CompShg,MetalSd,TA,CBlock,1272,Y,2200,2,2,4,2,9,0,N,WD,145900,108
20,RL,10237,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,1316,Y,1316,2,0,3,1,6,397,Y,New,169990,1
120,RL,8012,AllPub,SawyerW,5,CompShg,Plywood,TA,PConc,1604,Y,1617,2,0,2,1,5,533,Y,WD,193000,15
20,RL,10240,AllPub,NWAmes,6,CompShg,Plywood,Gd,CBlock,1686,Y,1686,2,0,3,1,7,612,Y,WD,207500,26
20,RL,15611,AllPub,NWAmes,6,CompShg,VinylSd,TA,PConc,1126,Y,1126,2,0,3,1,6,540,Y,WD,175000,31
60,RL,11999,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,1181,Y,2374,2,1,4,1,10,656,Y,WD,285000,4
60,RL,9900,AllPub,NWAmes,5,CompShg,MetalSd,TA,CBlock,832,Y,1978,2,1,4,1,9,486,Y,WD,176000,40
20,RL,11838,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1753,Y,1788,2,0,3,1,7,522,Y,WD,236500,8
60,RL,13006,AllPub,Gilbert,5,CompShg,HdBoard,TA,PConc,964,Y,2236,2,1,4,1,8,642,Y,WD,222000,9
20,RL,8925,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1466,Y,1466,2,0,3,1,7,610,Y,WD,201000,2
20,RL,9100,AllPub,NAmes,6,CompShg,VinylSd,TA,CBlock,925,Y,925,1,0,2,1,5,429,Y,WD,117500,44
20,RL,11670,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1905,Y,1905,2,0,3,1,8,788,Y,WD,320000,1
20,RL,8487,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1500,Y,1500,2,0,3,1,6,570,Y,WD,190000,5
20,RL,27650,AllPub,NAmes,7,Tar&Grv,Wd Sdng,TA,CBlock,585,Y,2069,2,0,4,1,9,505,Y,WD,242000,48
30,RL,5825,AllPub,BrkSide,5,CompShg,MetalSd,Gd,PConc,600,Y,747,1,0,1,1,5,528,Y,WD,79900,80
20,RL,10083,AllPub,SawyerW,5,CompShg,VinylSd,TA,PConc,1176,Y,1200,2,0,2,1,5,555,Y,WD,184900,6
60,RL,9675,AllPub,Somerst,5,CompShg,VinylSd,TA,PConc,1113,Y,1971,2,1,3,1,8,689,Y,WD,253000,4
60,RL,8760,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1391,Y,1962,2,1,3,1,7,868,Y,New,239799,0
70,RL,24090,AllPub,ClearCr,7,CompShg,MetalSd,Gd,CBlock,1032,Y,2403,2,0,4,1,10,349,Y,COD,244400,70
90,RL,12640,AllPub,Mitchel,5,CompShg,Plywood,TA,CBlock,1728,Y,1728,2,0,4,2,8,574,Y,WD,150900,30
60,RL,8755,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,992,Y,2060,2,1,3,1,8,390,Y,WD,214000,10
90,RL,7711,AllPub,Edwards,3,CompShg,MetalSd,TA,PConc,1440,Y,1440,2,0,4,2,8,0,N,Oth,150000,30
90,RL,25000,AllPub,Mitchel,4,CompShg,HdBoard,TA,CBlock,1632,Y,1632,2,0,4,2,8,576,P,WD,143000,40
20,RL,14375,NoSeWa,Timber,6,CompShg,HdBoard,TA,CBlock,819,Y,1344,1,0,3,1,7,525,Y,COD,137500,51
50,RM,8820,AllPub,OldTown,6,CompShg,VinylSd,TA,BrkTil,1088,Y,1869,1,0,2,1,7,456,Y,WD,124900,119
80,RL,8163,AllPub,NAmes,6,CompShg,HdBoard,Gd,CBlock,1144,Y,1144,1,0,3,1,6,796,Y,WD,143000,47
20,RL,14536,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,1616,Y,1629,2,0,3,1,9,808,Y,WD,270000,5
60,RL,14006,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,936,Y,1776,2,1,3,1,7,474,Y,WD,192500,4
20,RL,9360,AllPub,NWAmes,7,CompShg,Plywood,TA,CBlock,1161,Y,1381,1,1,3,1,5,676,Y,WD,197500,38
20,RL,7200,AllPub,NAmes,8,CompShg,VinylSd,TA,CBlock,864,Y,864,1,0,3,1,5,720,Y,WD,129000,57
20,RH,7800,AllPub,SawyerW,5,CompShg,VinylSd,TA,CBlock,828,Y,965,1,0,3,1,6,300,Y,WD,119900,41
85,RL,7200,AllPub,CollgCr,8,CompShg,WdShing,Gd,CBlock,768,Y,768,1,0,2,1,5,396,Y,WD,133900,37
60,RL,11075,AllPub,Mitchel,4,CompShg,HdBoard,TA,CBlock,784,Y,1968,2,1,4,1,7,530,Y,WD,172000,39
90,RL,9400,AllPub,Edwards,5,Tar&Grv,WdShing,TA,CBlock,945,Y,980,2,0,4,0,4,0,Y,WD,127500,31
90,RH,7136,AllPub,Crawfor,6,CompShg,MetalSd,TA,CBlock,979,N,1958,2,0,4,2,8,492,Y,WD,145000,61
160,RM,1300,AllPub,Blueste,6,CompShg,MetalSd,TA,CBlock,561,Y,1229,1,1,2,1,5,462,Y,WD,124000,29
20,RL,7420,AllPub,Sawyer,5,CompShg,MetalSd,TA,CBlock,1057,Y,1057,1,0,3,1,6,576,Y,WD,132000,45
20,RL,8450,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1337,Y,1337,2,0,3,1,6,531,Y,WD,185000,4
160,FV,2572,AllPub,Somerst,5,CompShg,MetalSd,TA,PConc,696,Y,1416,2,1,3,1,6,484,Y,WD,155000,11
20,RL,7207,AllPub,BrkSide,7,CompShg,Wd Sdng,Gd,CBlock,858,Y,858,1,0,2,1,4,0,Y,WD,116500,52
60,RL,12227,AllPub,NWAmes,7,CompShg,HdBoard,Gd,CBlock,1330,Y,2872,2,1,4,1,11,619,Y,WD,272000,31
160,RL,2308,AllPub,NPkVill,6,CompShg,Plywood,TA,CBlock,804,Y,1548,2,1,3,1,7,440,Y,WD,155000,31
20,RL,11923,AllPub,CollgCr,5,CompShg,VinylSd,TA,PConc,1800,Y,1800,2,0,2,1,7,702,Y,WD,239000,2
60,RL,11316,AllPub,Timber,5,CompShg,VinylSd,TA,PConc,817,Y,1894,2,1,4,1,8,510,Y,WD,214900,8
60,RL,10237,AllPub,Gilbert,5,CompShg,VinylSd,TA,PConc,783,Y,1484,2,1,3,1,8,393,Y,New,178900,2
50,RL,9600,AllPub,Crawfor,7,CompShg,MetalSd,Gd,BrkTil,728,Y,1308,1,1,2,1,7,256,Y,WD,160000,69
20,RL,7390,AllPub,NAmes,7,CompShg,Wd Sdng,TA,CBlock,1098,Y,1098,1,0,3,1,6,260,Y,WD,135000,53
50,RM,5925,AllPub,OldTown,6,CompShg,VinylSd,TA,BrkTil,600,N,968,1,0,2,1,6,0,Y,WD,37900,99
190,RL,10382,AllPub,NAmes,5,CompShg,HdBoard,Fa,CBlock,588,Y,1095,1,0,2,1,6,264,Y,ConLD,140000,48
50,RL,10800,AllPub,NAmes,4,CompShg,AsbShng,TA,CBlock,720,N,1192,1,1,4,1,6,0,Y,WD,135000,57
160,RL,2268,AllPub,NridgHt,5,CompShg,VinylSd,TA,PConc,764,Y,1626,2,0,2,1,6,474,Y,WD,173000,6
120,RL,7892,AllPub,SawyerW,5,CompShg,Plywood,TA,CBlock,918,Y,918,2,0,2,1,5,264,Y,WD,99500,31
20,FV,11639,AllPub,Somerst,5,CompShg,CemntBd,TA,PConc,1428,Y,1428,2,0,3,1,6,480,Y,New,182000,1
